Present_Price,max_power,torque,engine,year,seller_type_encoded,fuel_encoded,transmission_encoded,km_driven,mileage,selling_price
,78.9,104.0,1197.0,2012,1,4,1,40000,17.71,350000.0
,98.6,200.0,1498.0,2016,1,1,1,60000,21.9,950000.0
,72.4,171.0,2499.0,2015,1,1,1,110000,13.58,580000.0
,81.86,113.75,1197.0,2019,1,4,1,10000,18.9,640000.0
,120.0,290.0,2179.0,2014,1,1,0,80000,11.79,800000.0
,66.1,90.0,998.0,2011,1,4,1,30000,19.0,347000.0
,140.0,330.0,2179.0,2014,1,1,1,120000,15.1,1000000.0
,55.2,74.5,814.0,2016,1,4,1,35000,21.1,300000.0
,84.0,114.0,1199.0,2017,1,4,1,40000,20.3,493000.0
,82.0,114.0,1197.0,2014,1,4,1,60000,18.9,370000.0
,73.9,190.0,1248.0,2008,1,1,1,90000,19.3,250000.0
,67.0,91.0,999.0,2017,1,4,1,20000,22.5,300000.0
,67.0,91.0,999.0,2017,1,4,0,40000,24.04,450000.0
,68.0,160.0,1399.0,2010,0,1,1,124316,20.0,185000.0
,115.0,300.0,1497.0,2019,1,1,1,6544,20.0,1225000.0
,100.6,200.0,2494.0,2015,1,1,1,50000,12.99,1000000.0
,152.87,360.0,2179.0,2018,1,1,1,50000,15.1,1100000.0
,81.86,113.75,1197.0,2015,1,4,1,30000,18.9,360000.0
,85.8,114.0,1298.0,2012,1,4,1,69000,17.5,285000.0
,77.0,190.0,1198.0,2016,1,1,1,49600,25.32,350000.0
,68.05,99.04,1086.0,2008,1,4,1,30000,19.81,130000.0
,73.74,172.5,1248.0,2016,1,1,1,198000,18.2,500000.0
,83.1,115.0,1197.0,2019,1,4,0,19000,21.4,685000.0
,61.7,85.0,1196.0,2020,1,0,1,5000,21.94,399000.0
,81.86,113.75,1197.0,2017,1,4,1,10000,18.9,525000.0
,91.1,130.0,1373.0,2017,1,4,1,40000,17.5,765000.0
,74.0,190.0,1248.0,2012,1,1,1,97000,22.9,450000.0
,67.04,104.0,1198.0,2014,1,4,1,30000,19.69,390000.0
,88.5,200.0,1248.0,2017,1,1,1,120000,24.52,940000.0
,108.45,248.0,1461.0,2013,1,1,1,120000,19.01,650000.0
,68.0,160.0,1399.0,2012,1,1,1,103994,20.0,320000.0
,125.0,16.1,1794.0,2003,1,4,1,70000,13.4,145000.0
,99.0,215.0,1498.0,2017,1,1,1,70000,25.83,670000.0
,88.8,200.0,1248.0,2011,1,1,1,115000,21.5,350000.0
,74.0,190.0,1248.0,2012,1,1,1,178000,22.3,285000.0
,67.1,90.0,998.0,2011,1,4,1,40000,19.0,300000.0
,68.0,160.0,1399.0,2011,1,1,1,80000,20.0,300000.0
,241.4,550.0,2967.0,2009,1,1,0,98000,12.07,810000.0
,62.0,12.5,1405.0,2009,1,1,1,118000,16.8,90000.0
,46.3,62.0,796.0,2004,1,4,1,100000,19.7,100000.0
,52.8,85.0,1396.0,2009,1,1,1,120000,17.88,90000.0
,115.0,277.5,2609.0,2013,1,1,1,120000,13.5,459999.0
,102.0,20.4,2494.0,2009,1,1,1,217000,12.8,525000.0
,67.1,90.0,998.0,2011,1,4,1,65000,18.9,250000.0
,78.9,111.8,1197.0,2012,1,4,1,41000,20.36,300000.0
,88.2,11.5,1298.0,2005,1,4,1,120000,16.1,130000.0
,67.1,90.0,998.0,2011,1,4,1,70000,20.92,199000.0
,83.8,200.0,1461.0,2012,1,1,1,90000,20.46,545000.0
,88.8,200.0,1248.0,2014,1,1,1,80000,20.77,570000.0
,100.0,13.5,1497.0,2006,1,4,1,120000,16.9,150000.0
,46.3,62.0,796.0,2009,1,4,1,100000,19.7,114999.0
,84.0,114.0,1199.0,2018,1,4,1,35000,20.3,450000.0
,72.0,96.0,999.0,2019,1,4,1,5000,20.0,600000.0
,88.5,200.0,1248.0,2016,1,1,1,110000,24.3,610000.0
,81.83,114.7,1197.0,2017,1,4,1,20000,18.6,690000.0
,108.5,170.0,1198.0,2018,1,4,1,15000,17.0,790000.0
,67.1,90.0,998.0,2014,1,4,1,40000,20.92,254999.0
,88.7,110.0,1199.0,2016,1,4,1,41000,18.7,500000.0
,63.0,180.0,2523.0,2011,1,1,1,100000,13.6,340000.0
,63.0,180.0,2523.0,2007,1,1,1,110000,13.6,245000.0
,67.0,160.0,1399.0,2012,1,1,1,120000,17.8,340000.0
,67.05,90.0,998.0,2008,0,4,1,35008,21.79,221000.0
,53.64,72.0,799.0,2017,0,4,1,31100,22.7,270000.0
,71.0,180.4,1120.0,2014,0,1,1,42312,24.4,455000.0
,88.7,132.0,1496.0,2011,0,4,1,72000,17.6,300000.0
,67.04,170.0,1364.0,2014,0,1,1,54891,23.59,480000.0
,126.2,259.87,1582.0,2018,1,1,0,30000,22.0,1000000.0
,190.0,400.0,1995.0,2017,0,1,0,44000,22.69,2600000.0
,171.5,360.0,2755.0,2017,0,1,0,18890,11.36,1850000.0
,148.0,320.0,1995.0,2013,0,1,0,75010,13.73,1000000.0
,63.1,160.0,1461.0,2012,0,1,1,100000,23.08,245000.0
,82.0,114.0,1197.0,2019,0,4,0,4337,18.9,625000.0
,75.0,95.0,999.0,2018,0,4,1,14495,18.78,560000.0
,152.87,360.0,2179.0,2018,0,1,1,24000,15.1,1475000.0
,87.2,205.0,1364.0,2010,0,1,1,83585,21.43,425000.0
,103.6,175.0,1197.0,2014,0,4,0,31000,17.21,550000.0
,147.8,343.0,2393.0,2016,0,1,1,100000,13.68,1475000.0
,83.8,200.0,1461.0,2017,0,1,1,48406,19.87,750000.0
,88.73,219.7,1396.0,2016,0,1,1,56239,22.54,570000.0
,83.1,115.0,1197.0,2015,0,4,1,33243,21.4,585000.0
,88.7,110.0,1199.0,2016,0,4,0,26000,19.0,600000.0
,67.05,170.0,1364.0,2012,1,1,1,90000,23.59,415000.0
,81.83,114.7,1197.0,2016,1,4,1,38000,18.6,540000.0
,55.2,74.5,814.0,2013,1,4,1,60000,21.1,180000.0
,85.8,114.0,1197.0,2014,1,4,1,30000,19.1,450000.0
,76.8,106.5,1199.0,2015,1,4,1,50000,18.6,200000.0
,84.0,114.0,1199.0,2017,1,4,1,42000,23.84,425000.0
,70.0,10.7,1299.0,2005,1,4,1,15858,13.8,150000.0
,47.3,69.0,796.0,2017,1,4,1,15000,24.7,310000.0
,72.4,171.0,2499.0,2014,1,1,1,50000,13.58,500000.0
,57.6,150.0,936.0,2013,1,1,1,60000,25.44,200000.0
,83.8,200.0,1461.0,2018,1,1,1,35000,21.04,900000.0
,35.5,72.9,1489.0,2000,1,1,1,90000,12.8,75000.0
,83.11,113.0,1197.0,2015,1,4,1,50000,20.4,400000.0
,98.6,200.0,1498.0,2015,1,1,1,110000,24.5,650000.0
,74.0,190.0,1248.0,2015,0,1,1,87847,28.4,480000.0
,46.3,62.0,796.0,2009,1,4,1,35000,19.7,140000.0
,81.8,113.0,1197.0,2018,1,4,1,5000,22.0,550000.0
,67.0,90.0,998.0,2017,1,4,0,29000,20.51,380000.0
,81.8,113.0,1197.0,2018,1,4,1,15000,21.21,630000.0
,53.3,72.0,799.0,2017,1,4,1,40000,25.17,250000.0
,46.3,62.0,796.0,2009,1,4,1,17000,19.7,120000.0
,88.8,200.0,1248.0,2012,1,1,1,120000,21.12,287000.0
,83.1,115.0,1197.0,2016,1,4,1,45000,21.4,550000.0
,120.0,280.0,1997.0,2016,1,1,1,60000,15.4,950000.0
,138.1,350.0,1956.0,2019,1,1,1,25000,17.0,1630000.0
,89.75,204.0,1498.0,2015,1,1,1,80000,25.01,501000.0
,62.1,195.0,2523.0,2014,1,1,1,70000,15.96,550000.0
,47.3,69.0,796.0,2016,1,4,1,25000,22.74,300000.0
,67.04,90.0,998.0,2015,1,4,1,50000,20.51,300000.0
,67.06,170.0,1364.0,2012,1,1,1,100000,23.59,280000.0
,110.4,136.0,1499.0,2015,1,4,0,40000,17.01,416000.0
,34.2,59.0,796.0,2018,1,4,1,30000,16.8,260000.0
,82.4,108.5,1199.0,2016,1,4,1,15000,18.2,550000.0
,140.0,330.0,2179.0,2012,1,1,1,100000,15.1,700000.0
,64.1,100.0,1193.0,2011,1,4,1,70000,15.64,181000.0
,120.0,290.0,2179.0,2009,1,1,0,110000,11.79,365000.0
,,,,2006,1,4,1,9558,,150000.0
,67.1,90.0,998.0,2017,1,4,0,10000,23.95,400000.0
,78.9,111.8,1197.0,2010,1,4,1,110000,20.36,210000.0
,126.32,259.8,1582.0,2013,1,1,1,87000,22.32,500000.0
,177.0,430.0,1999.0,2017,0,1,0,9000,13.6,2711000.0
,214.56,202.0,2487.0,2019,0,4,0,20000,22.37,5150000.0
,177.0,430.0,1999.0,2017,0,1,0,45000,19.33,3200000.0
,147.94,320.0,2179.0,2015,1,1,1,110000,14.1,503000.0
,190.0,400.0,1969.0,2019,1,1,0,20000,18.0,3800000.0
,157.7,213.0,2494.0,2016,2,4,0,68089,19.16,2000000.0
,67.05,90.0,998.0,2013,2,4,1,58343,21.79,225000.0
,74.0,190.0,1248.0,2018,0,1,1,38817,27.39,740000.0
,100.6,200.0,2494.0,2013,2,1,1,79328,12.99,750000.0
,81.8,113.0,1197.0,2019,2,4,0,5621,22.0,650000.0
,88.73,132.0,1496.0,2017,2,4,1,25538,16.78,625000.0
,81.8,113.0,1197.0,2018,0,4,0,69779,22.0,600000.0
,73.97,190.24,1186.0,2017,0,1,1,56290,24.0,450000.0
,190.0,400.0,1995.0,2019,0,1,0,7500,16.78,5400000.0
,190.0,400.0,1995.0,2019,0,1,0,8500,16.78,5500000.0
,88.76,110.0,1199.0,2019,2,4,0,7032,19.0,779000.0
,103.5,153.0,1598.0,2016,0,4,0,11000,14.3,645000.0
,150.0,350.0,1984.0,2018,0,1,0,2000,16.8,2475000.0
,74.0,190.0,1248.0,2017,1,1,1,70000,27.39,735000.0
,88.7,140.0,1193.0,2017,1,4,1,120000,17.57,550000.0
,88.8,200.0,1248.0,2013,1,1,1,148000,20.77,509999.0
,88.76,219.6,1396.0,2013,1,1,1,60000,21.27,459999.0
,47.3,69.0,796.0,2015,1,4,1,18000,22.74,310000.0
,46.3,62.0,796.0,2004,1,4,1,96000,19.7,105000.0
,98.6,200.0,1498.0,2015,1,1,1,97000,25.8,430000.0
,88.76,219.6,1396.0,2013,1,1,1,210000,21.9,360000.0
,105.0,250.0,1598.0,2012,1,1,1,60000,20.5,400000.0
,88.7,110.0,1199.0,2019,1,4,1,35000,17.5,580000.0
,65.0,160.0,1461.0,2012,1,1,1,120000,21.03,140000.0
,70.0,135.4,1405.0,2008,1,1,1,100000,19.61,210000.0
,82.0,114.0,1197.0,2017,1,4,1,20000,18.9,550000.0
,84.8,113.0,1199.0,2013,1,4,1,110000,18.2,120000.0
,100.6,200.0,2494.0,2013,1,1,1,35000,12.99,400000.0
,98.6,200.0,1498.0,2018,1,1,1,15000,25.5,1035000.0
,88.5,200.0,1248.0,2015,1,1,1,90000,26.21,625000.0
,78.9,111.7,1197.0,2008,1,4,1,40000,20.36,200000.0
,88.76,200.0,1248.0,2013,1,1,1,140000,21.02,316000.0
,88.5,200.0,1248.0,2017,1,1,1,110000,24.3,813000.0
,171.5,360.0,2755.0,2016,1,1,0,55000,11.36,1575000.0
,100.0,200.0,2494.0,2013,1,1,1,73000,12.99,900000.0
,88.76,200.0,1248.0,2015,1,1,1,100000,20.77,650000.0
,99.0,215.0,1498.0,2015,1,1,1,32000,25.83,459999.0
,74.0,190.0,1248.0,2016,1,1,1,70000,25.2,565000.0
,,,,2011,1,1,1,50000,,2150000.0
,62.0,90.3,995.0,2009,1,4,1,80000,18.0,150000.0
,181.0,380.0,1995.0,2007,1,1,0,110000,16.07,480000.0
,64.0,84.0,1061.0,2007,1,4,1,80000,18.2,70000.0
,204.0,245.0,2497.0,2011,1,4,0,80000,10.93,1190000.0
,,,,2006,1,4,1,100000,,140000.0
,98.96,205.0,1498.0,2018,1,1,1,19000,23.0,900000.0
,88.73,219.7,1396.0,2015,1,1,1,40000,22.54,600000.0
,120.0,280.0,2179.0,2015,1,1,1,52269,15.4,1100000.0
,32.8,57.0,796.0,2010,1,3,1,170000,10.9,120000.0
,34.2,59.0,796.0,2009,1,4,1,140000,16.8,120000.0
,34.2,59.0,796.0,2010,1,4,1,170000,16.8,120000.0
,80.0,11.4,1197.0,2009,1,4,1,60000,18.5,229999.0
,86.7,109.0,1198.0,2017,1,4,1,15780,17.8,570000.0
,126.32,259.8,1582.0,2014,1,1,1,106000,22.32,575000.0
,103.6,250.0,1598.0,2012,1,1,1,80000,20.54,280000.0
,88.73,219.66,1396.0,2015,1,1,1,74000,21.19,580000.0
,88.5,200.0,1248.0,2018,1,1,1,35000,25.47,875000.0
,126.32,259.8,1582.0,2013,1,1,1,70000,22.32,500000.0
,88.5,200.0,1248.0,2015,1,1,1,60000,26.21,700000.0
,86.8,112.0,1196.0,2016,1,4,1,50000,18.16,388000.0
,78.9,111.8,1197.0,2011,1,4,1,80000,20.36,225000.0
,64.08,100.0,1193.0,2011,1,4,1,90000,15.64,90000.0
,108.45,248.0,1461.0,2014,1,1,1,114000,19.01,600000.0
,80.0,11.4,1197.0,2009,1,4,1,100000,18.5,235000.0
,90.0,22.4,1396.0,2011,1,1,1,100000,23.0,350000.0
,78.9,111.8,1197.0,2011,1,4,1,80000,20.36,235000.0
,46.3,62.0,796.0,2010,1,4,1,35000,19.7,190000.0
,88.8,200.0,1248.0,2011,1,1,1,79000,21.12,325000.0
,81.83,114.7,1197.0,2007,1,4,1,2360457,18.6,550000.0
,103.6,250.0,1598.0,2011,1,1,1,120000,20.54,300000.0
,84.0,114.0,1199.0,2017,1,4,1,10000,20.3,550000.0
,140.0,330.0,2179.0,2013,1,1,1,150000,15.1,720000.0
,47.3,69.0,796.0,2018,1,4,1,10000,24.7,310000.0
,58.2,77.0,998.0,2010,1,3,1,70000,26.2,150000.0
,70.0,135.4,1405.0,2012,1,1,1,46000,19.4,260000.0
,94.0,12.5,1495.0,2002,1,4,1,120000,13.2,55000.0
,74.0,190.0,1248.0,2013,1,1,1,108800,22.9,450000.0
,78.9,111.8,1197.0,2009,1,4,1,70000,20.36,199000.0
,75.0,200.0,2523.0,2018,1,1,1,35000,15.4,1000000.0
,68.0,160.0,1399.0,2011,1,1,1,72000,20.0,240000.0
,53.3,72.0,799.0,2018,1,4,1,40000,25.17,350000.0
,62.1,195.0,2523.0,2014,1,1,1,120000,15.96,530000.0
,62.0,90.3,995.0,2011,1,4,1,35000,18.0,150000.0
,81.86,117.0,1197.0,2019,1,4,1,12500,18.6,625000.0
,53.3,72.0,799.0,2015,1,4,1,210000,25.17,210000.0
,74.02,190.0,1248.0,2018,1,1,1,100000,28.4,700000.0
,62.1,96.1,1086.0,2011,1,4,1,110000,17.92,156000.0
,70.0,195.0,1493.0,2016,1,1,1,103000,16.5,700000.0
,67.0,84.0,1061.0,2010,1,4,1,577414,18.9,194000.0
,46.3,62.0,796.0,2006,1,4,1,100000,19.7,120000.0
,86.7,109.0,1198.0,2015,1,4,0,45000,15.5,415000.0
,86.7,109.0,1198.0,2015,1,4,0,45000,15.5,450000.0
,86.8,109.0,1198.0,2014,1,4,1,40000,19.4,325000.0
,55.2,74.5,814.0,2017,1,4,1,100000,21.1,265000.0
,35.0,6.1,796.0,2008,1,4,1,120000,19.7,100000.0
,214.56,202.0,2487.0,2019,0,4,0,20000,22.37,5150000.0
,177.0,430.0,1999.0,2017,0,1,0,45000,19.33,3200000.0
,147.94,320.0,2179.0,2015,1,1,1,110000,14.1,503000.0
,190.0,400.0,1969.0,2019,1,1,0,20000,18.0,3800000.0
,157.7,213.0,2494.0,2016,2,4,0,68089,19.16,2000000.0
,67.05,90.0,998.0,2013,2,4,1,58343,21.79,225000.0
,74.0,190.0,1248.0,2018,0,1,1,38817,27.39,740000.0
,88.7,110.0,1199.0,2016,2,4,1,56494,18.2,550000.0
,100.6,200.0,2494.0,2013,2,1,1,79328,12.99,750000.0
,81.8,113.0,1197.0,2019,2,4,0,5621,22.0,650000.0
,88.73,132.0,1496.0,2017,2,4,1,25538,16.78,625000.0
,81.8,113.0,1197.0,2018,0,4,0,69779,22.0,600000.0
,73.97,190.24,1186.0,2017,0,1,1,56290,24.0,450000.0
,190.0,400.0,1995.0,2019,0,1,0,7500,16.78,5400000.0
,190.0,400.0,1995.0,2019,0,1,0,8500,16.78,5500000.0
,103.5,153.0,1598.0,2016,0,4,0,11000,14.3,645000.0
,150.0,350.0,1984.0,2018,0,1,0,2000,16.8,2475000.0
,88.7,200.0,1248.0,2015,1,1,1,100000,23.0,400000.0
,88.8,219.7,1396.0,2013,1,1,1,40000,21.9,345000.0
,105.0,247.0,2498.0,2018,1,1,1,15000,16.55,850000.0
,81.8,113.0,1197.0,2018,1,4,0,15000,20.89,620000.0
,83.1,115.0,1197.0,2018,1,4,1,10000,21.4,700000.0
,74.0,190.0,1248.0,2012,1,1,1,90000,22.3,200000.0
,70.0,195.0,1493.0,2017,1,1,1,80000,16.5,660000.0
,175.56,400.0,2477.0,2015,1,1,1,39000,13.5,1700000.0
,52.8,85.0,1396.0,2009,1,1,1,60000,17.88,90000.0
,140.0,330.0,2179.0,2015,1,1,1,28000,15.1,1050000.0
,70.0,102.0,1196.0,2010,1,4,1,90000,15.6,160000.0
,130.0,172.0,1799.0,2006,1,4,1,80000,13.5,150000.0
,67.1,90.0,998.0,2010,1,4,1,35000,19.0,200000.0
,87.2,205.0,1364.0,2011,1,1,1,185000,21.43,365000.0
,67.0,96.0,1172.0,2009,1,4,1,110000,15.7,140000.0
,91.72,209.0,1248.0,2016,1,1,1,100000,20.5,360000.0
,78.0,12.7,1497.0,2008,1,4,1,110000,17.7,200000.0
,106.0,25.5,1896.0,2010,1,1,1,100000,17.5,250000.0
,106.0,25.5,1896.0,2008,1,1,1,110000,17.5,229999.0
,68.0,16.3,1399.0,2011,1,1,1,130000,17.8,320000.0
,,,,2003,1,4,1,68300,,85000.0
,121.3,151.0,1591.0,2018,1,4,1,27000,15.8,1200000.0
,83.1,115.0,1197.0,2018,1,4,0,9000,21.4,740000.0
,88.8,219.7,1396.0,2013,1,1,1,40000,21.9,345000.0
,81.8,113.0,1197.0,2019,1,4,0,19000,20.89,570000.0
,81.8,113.0,1197.0,2019,1,4,1,10000,20.52,490000.0
,70.0,140.0,1396.0,2013,1,1,1,100000,23.57,250000.0
,67.0,90.0,998.0,2017,1,4,0,20000,20.51,430000.0
,55.2,74.5,814.0,2014,1,4,1,35000,21.1,225000.0
,105.0,247.0,2498.0,2018,1,1,1,15000,16.55,850000.0
,81.8,113.0,1197.0,2018,1,4,0,15000,20.89,620000.0
,88.73,219.7,1396.0,2014,1,1,1,70000,22.54,440000.0
,88.5,200.0,1248.0,2016,1,1,1,70000,24.3,800000.0
,83.1,115.0,1197.0,2018,1,4,1,10000,21.4,700000.0
,74.0,190.0,1248.0,2016,1,1,1,47000,25.2,600000.0
,74.0,190.0,1248.0,2012,1,1,1,90000,22.3,200000.0
,70.0,195.0,1493.0,2017,1,1,1,80000,16.5,660000.0
,175.56,400.0,2477.0,2015,1,1,1,39000,13.5,1700000.0
,70.0,160.0,1120.0,2015,1,1,1,53000,24.0,450000.0
,74.0,190.0,1248.0,2013,1,1,1,105000,23.4,420000.0
,102.0,20.4,2494.0,2011,0,1,1,121941,12.8,500000.0
,84.0,114.0,1199.0,2016,1,4,1,15000,23.84,350000.0
,95.0,220.0,2489.0,2014,1,1,1,100000,14.0,280000.0
,83.8,200.0,1461.0,2013,0,1,1,152186,20.45,425000.0
,78.9,111.7,1197.0,2013,0,4,1,82246,20.36,295000.0
,81.8,113.0,1197.0,2016,1,4,1,20000,20.4,540000.0
,74.02,190.0,1248.0,2017,1,1,1,40000,28.4,754000.0
,102.0,20.4,2494.0,2011,0,1,1,89580,12.8,650000.0
,102.0,20.4,2494.0,2011,1,1,1,250000,12.8,550000.0
,102.0,20.4,2494.0,2011,1,1,1,250000,12.8,550000.0
,86.8,112.0,1196.0,2019,0,4,1,2789,18.16,675000.0
,98.97,215.0,1499.0,2018,0,1,1,35278,23.8,700000.0
,98.97,215.0,1499.0,2018,0,1,1,2860,23.8,795000.0
,102.0,20.4,2494.0,2010,1,1,1,200000,12.8,515000.0
,82.0,115.0,1198.0,2018,1,4,1,20000,18.15,450000.0
,66.6,10.4,1086.0,2008,1,4,1,60000,15.0,155000.0
,68.0,160.0,1399.0,2011,0,1,1,78562,20.0,250000.0
,126.32,259.8,1582.0,2011,1,1,1,96000,22.32,450000.0
,126.32,259.8,1582.0,2011,1,1,1,96000,22.32,450000.0
,37.0,59.0,796.0,2003,1,4,1,36088,16.1,55599.0
,88.73,219.7,1396.0,2014,1,1,1,50000,22.54,420000.0
,88.5,200.0,1248.0,2018,1,1,1,40000,25.1,750000.0
,67.05,104.0,1198.0,2020,1,4,1,10000,19.02,450000.0
,75.0,190.0,1248.0,2008,1,1,1,60000,17.8,175000.0
,81.86,114.73,1197.0,2019,1,4,1,10000,17.19,650000.0
,88.5,200.0,1248.0,2018,1,1,1,10000,25.47,1050000.0
,126.32,259.8,1582.0,2011,1,1,1,35000,22.32,375000.0
,194.3,420.7,2199.0,2014,1,1,1,80000,14.74,1100000.0
,152.87,360.0,2179.0,2019,1,1,1,28000,15.1,1550000.0
,99.0,215.0,1498.0,2017,1,1,1,35000,24.29,620000.0
,170.0,350.0,1956.0,2017,1,1,1,32000,16.3,1511000.0
,67.1,90.0,998.0,2003,1,4,1,40000,18.9,135000.0
,126.32,259.8,1582.0,2011,1,1,1,35000,22.32,375000.0
,152.87,360.0,2179.0,2019,1,1,0,25000,15.1,1650000.0
,67.05,90.0,998.0,2016,1,4,1,50000,23.95,320000.0
,73.9,190.0,1248.0,2012,1,1,1,129000,19.3,400000.0
,140.0,330.0,2179.0,2015,1,1,0,100000,16.0,900000.0
,47.3,69.0,796.0,2018,1,4,1,30000,24.7,310000.0
,108.5,170.0,1198.0,2018,1,4,1,28000,17.0,595000.0
,88.5,200.0,1248.0,2017,1,1,1,60000,23.65,800000.0
,86.0,128.0,1598.0,2013,1,4,1,70000,13.87,350000.0
,70.0,135.4,1405.0,2013,1,1,1,110000,19.1,275000.0
,73.0,101.0,1196.0,2019,1,4,1,10000,15.37,420000.0
,75.0,190.0,1248.0,2007,1,1,1,100000,17.8,250000.0
,120.0,290.0,2179.0,2008,1,1,1,120000,12.05,290000.0
,82.0,114.0,1197.0,2016,1,4,0,60000,16.9,525000.0
,120.0,290.0,2609.0,2008,1,1,1,110000,10.5,250000.0
,,,,2007,1,4,1,64000,,90000.0
,67.04,90.0,998.0,2017,1,4,1,10000,23.1,430000.0
,83.1,115.0,1197.0,2017,1,4,1,35000,21.4,630000.0
,84.0,114.0,1199.0,2018,1,4,1,23000,20.3,550000.0
,74.0,190.0,1248.0,2019,1,1,1,15000,28.4,630000.0
,120.0,280.0,2179.0,2018,1,1,1,20000,18.49,850000.0
,63.0,180.0,2523.0,2011,1,1,1,90000,13.6,455000.0
,63.0,180.0,2523.0,2011,1,1,1,90000,13.6,445000.0
,88.76,219.6,1396.0,2013,1,1,1,80000,21.9,370000.0
,82.0,114.0,1197.0,2016,1,4,1,50000,18.9,500000.0
,,,,2005,1,1,1,50000,,95000.0
,70.0,135.4,1405.0,2012,1,1,1,185000,19.4,140000.0
,81.8,113.0,1197.0,2019,1,4,1,40000,21.21,550000.0
,67.0,91.0,999.0,2017,1,4,1,30000,23.01,300000.0
,69.0,140.0,1396.0,2011,1,1,1,120000,23.03,150000.0
,67.1,90.0,998.0,2011,1,4,1,500000,18.9,229999.0
,120.0,280.0,2179.0,2017,1,1,1,46000,15.4,880000.0
,171.0,343.0,2982.0,2011,1,1,1,120000,11.5,900000.0
,75.0,200.0,2523.0,2015,1,1,1,80000,15.4,720000.0
,88.73,219.7,1396.0,2016,1,1,1,90000,22.54,550000.0
,75.0,200.0,2523.0,2015,1,1,1,90000,15.4,720000.0
,,,,2006,1,4,1,80000,,70000.0
,74.0,190.0,1248.0,2016,1,1,1,70000,25.2,535000.0
,71.0,180.4,1120.0,2015,1,1,1,91000,24.4,320000.0
,88.73,219.7,1396.0,2015,1,1,1,90000,22.54,500000.0
,88.76,200.0,1248.0,2014,1,1,1,110000,20.77,525000.0
,67.0,91.0,999.0,2019,1,4,1,90000,23.01,220000.0
,84.0,114.0,1199.0,2018,1,4,1,50000,23.84,350000.0
,100.0,240.0,1493.0,2016,1,1,1,60000,18.49,530000.0
,47.3,69.0,796.0,2013,1,4,1,35000,22.74,215000.0
,103.6,250.0,1598.0,2012,1,1,1,100000,20.54,335000.0
,71.0,180.4,1120.0,2015,1,1,1,90000,24.4,320000.0
,68.0,160.0,1399.0,2011,1,1,1,120000,20.0,135000.0
,66.1,90.0,998.0,2009,1,4,1,95000,19.0,175000.0
,62.1,195.0,2523.0,2017,1,1,1,35000,15.96,800000.0
,65.3,102.0,1193.0,2007,1,4,1,38000,15.3,78000.0
,117.3,145.0,1497.0,2014,1,4,1,56000,17.4,565000.0
,88.73,219.7,1396.0,2017,1,1,1,50000,22.54,575000.0
,55.2,74.5,814.0,2014,1,4,1,70000,21.1,170000.0
,47.3,69.0,796.0,2014,1,4,1,30000,22.74,250999.0
,140.0,330.0,2179.0,2015,1,1,1,188000,16.0,950000.0
,117.3,145.0,1497.0,2014,1,4,1,60000,17.8,650000.0
,138.1,320.0,2179.0,2013,1,1,1,133000,14.0,550000.0
,102.0,20.4,2494.0,2010,1,1,1,160000,12.8,650000.0
,140.0,330.0,2179.0,2013,1,1,1,150000,15.1,800000.0
,47.3,69.0,796.0,2020,1,4,1,30000,22.05,250999.0
,47.3,69.0,796.0,2013,1,4,1,60000,22.74,170000.0
,69.0,135.0,1396.0,2013,1,1,1,30000,19.09,250000.0
,98.82,131.0,1399.0,2014,1,4,1,80000,13.7,312000.0
,47.3,69.0,796.0,2014,1,4,1,20000,22.74,250000.0
,55.2,74.5,814.0,2013,1,4,1,80000,21.1,200000.0
,75.0,200.0,2523.0,2016,1,1,1,73000,15.4,670000.0
,55.2,74.5,814.0,2017,1,4,1,50000,21.1,270000.0
,62.1,195.0,2523.0,2012,1,1,1,200000,15.96,360000.0
,74.0,190.0,1248.0,2018,1,1,1,46000,28.4,630000.0
,37.0,59.0,796.0,2003,1,4,1,36088,16.1,55599.0
,45.0,98.0,909.0,2018,1,1,1,50000,23.5,400000.0
,91.1,130.0,1373.0,2018,1,4,1,25000,20.73,764000.0
,62.1,195.0,2523.0,2019,1,1,1,30000,15.96,710000.0
,153.86,400.0,2179.0,2018,1,1,1,30000,17.6,1575000.0
,139.01,321.0,2200.0,2018,1,1,1,13000,17.0,1050000.0
,103.2,138.0,1462.0,2019,1,4,1,15000,19.01,1000000.0
,88.5,200.0,1248.0,2017,0,1,1,44000,23.65,650000.0
,98.59,205.0,1498.0,2015,1,1,1,63000,22.77,600000.0
,100.0,240.0,1493.0,2016,1,1,1,110000,18.49,509999.0
,82.0,114.0,1197.0,2017,1,4,1,14000,19.1,610000.0
,47.3,69.0,796.0,2017,1,4,1,35000,24.7,310000.0
,62.1,195.0,2523.0,2016,1,1,1,35000,15.96,720000.0
,69.0,135.0,1396.0,2012,1,1,1,110000,19.09,158000.0
,70.0,13.5,1405.0,2011,1,1,1,85700,17.0,175000.0
,73.9,113.0,1248.0,2010,1,1,1,120000,21.1,217000.0
,98.6,200.0,1498.0,2013,1,1,1,50000,25.8,484999.0
,,,,2012,1,1,1,100000,,315000.0
,71.0,180.4,1120.0,2016,1,1,1,35000,24.4,550000.0
,85.8,114.0,1197.0,2012,1,4,1,70000,18.6,280000.0
,99.6,146.0,1596.0,2013,1,4,1,90000,14.09,350000.0
,140.0,330.0,2179.0,2017,1,1,1,42000,16.0,1150000.0
